Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,Year,Month,Day,Hour,Day_of_Week,Is_Weekend,Avg_Number_of_Riders,Avg_Historical_Cost_of_Ride,Lag_Number_of_Riders,Lag_Historical_Cost_of_Ride
53,22,Urban,Silver,28,4.99,2024-10-21 14:00:00,Premium,64,211.0820229741896,2024,10,21,14,0,0,73.28571428571429,399.623968431281,94.0,770.8733244527833
81,8,Rural,Silver,78,4.8,2024-10-21 14:00:00,Premium,141,618.4288567281086,2024,10,21,14,0,0,75.57142857142857,418.4536268552621,53.0,211.0820229741896
47,34,Rural,Silver,87,3.53,2024-10-21 09:00:00,Premium,170,739.2271199769044,2024,10,21,9,0,0,71.85714285714286,431.358911764439,81.0,618.4288567281086
80,48,Suburban,Regular,13,4.44,2024-10-21 21:00:00,Economy,35,128.7410738814351,2024,10,21,21,0,0,75.28571428571429,422.4379530901042,47.0,739.2271199769044
75,55,Rural,Gold,54,4.73,2024-10-21 21:00:00,Premium,145,584.4917299915722,2024,10,21,21,0,0,75.28571428571429,429.6615774878225,80.0,128.7410738814351
89,12,Urban,Silver,42,4.73,2024-10-21 14:00:00,Economy,102,328.31398217312767,2024,10,21,14,0,0,74.14285714285714,428.840854457722,75.0,584.4917299915722
30,13,Rural,Gold,8,4.1,2024-10-21 14:00:00,Economy,94,274.6803754439265,2024,10,21,14,0,0,65.0,426.69334755353134,89.0,328.31398217312767
64,5,Rural,Gold,91,4.34,2024-10-21 18:00:00,Premium,21,108.2430435427408,2024,10,21,18,0,0,66.57142857142857,418.7049167802,30.0,274.6803754439265
55,29,Suburban,Gold,92,4.85,2024-10-21 09:00:00,Economy,44,181.78093960037765,2024,10,21,9,0,0,62.857142857142854,409.12258431381713,64.0,108.2430435427408
94,76,Suburban,Gold,26,4.7,2024-10-21 09:00:00,Premium,94,405.317954516569,2024,10,21,9,0,0,69.57142857142857,415.50508212702596,55.0,181.78093960037765
53,28,Urban,Gold,6,3.67,2024-10-21 18:00:00,Economy,178,775.7916851510323,2024,10,21,18,0,0,65.71428571428571,422.4468310170135,94.0,405.317954516569
29,7,Suburban,Regular,68,3.98,2024-10-21 09:00:00,Economy,114,289.1296809487768,2024,10,21,9,0,0,59.142857142857146,415.67851994123004,53.0,775.7916851510323
29,17,Urban,Silver,76,3.61,2024-10-21 09:00:00,Economy,166,674.132847635612,2024,10,21,9,0,0,50.57142857142857,432.353365713686,29.0,289.1296809487768
75,42,Suburban,Silver,38,4.25,2024-10-21 14:00:00,Economy,146,479.11995337350106,2024,10,21,14,0,0,57.0,434.387136679782,29.0,674.132847635612
74,53,Suburban,Regular,60,3.93,2024-10-21 21:00:00,Economy,162,676.4404324115253,2024,10,21,21,0,0,58.42857142857143,434.99168438345407,75.0,479.11995337350106
89,75,Urban,Silver,10,4.91,2024-10-21 18:00:00,Economy,16,54.44953818628992,2024,10,21,18,0,0,63.285714285714285,411.32015760996495,74.0,676.4404324115253
29,13,Suburban,Gold,44,4.29,2024-10-21 18:00:00,Premium,87,267.7404170012178,2024,10,21,18,0,0,54.0,407.43786177748314,89.0,54.44953818628992
40,20,Rural,Silver,45,4.42,2024-10-21 18:00:00,Premium,130,445.4842486108808,2024,10,21,18,0,0,52.142857142857146,408.80060714653365,29.0,267.7404170012178
79,11,Urban,Regular,1,4.35,2024-10-21 21:00:00,Premium,45,210.25675967194184,2024,10,21,21,0,0,59.285714285714285,400.9152649423622,40.0,445.4842486108808
98,87,Urban,Gold,87,4.28,2024-10-21 14:00:00,Premium,170,603.8458024755097,2024,10,21,14,0,0,69.14285714285714,415.773234252389,79.0,210.25675967194184
95,76,Urban,Regular,74,4.39,2024-10-21 21:00:00,Economy,118,464.9915827255092,2024,10,21,21,0,0,72.0,421.7984106920896,98.0,603.8458024755097
79,13,Rural,Gold,67,4.05,2024-10-21 18:00:00,Premium,151,514.9363491532515,2024,10,21,18,0,0,72.71428571428571,419.2529897862393,95.0,464.9915827255092
38,22,Suburban,Regular,18,4.17,2024-10-21 21:00:00,Premium,121,450.5387531372676,2024,10,21,21,0,0,65.42857142857143,433.07093895636194,79.0,514.9363491532515
83,41,Suburban,Silver,48,3.64,2024-10-21 18:00:00,Economy,176,741.3443926126964,2024,10,21,18,0,0,73.14285714285714,438.4111825568989,38.0,450.5387531372676
59,24,Suburban,Regular,40,4.0,2024-10-21 14:00:00,Premium,147,631.6312970255759,2024,10,21,14,0,0,75.85714285714286,439.86100012926926,83.0,741.3443926126964
51,11,Suburban,Regular,72,3.62,2024-10-21 14:00:00,Economy,16,71.21364105240121,2024,10,21,14,0,0,71.85714285714286,428.8925437302503,59.0,631.6312970255759
64,46,Rural,Silver,51,5.0,2024-10-21 18:00:00,Premium,29,144.60138253530263,2024,10,21,18,0,0,67.0,414.5322474534661,51.0,71.21364105240121
30,6,Rural,Regular,93,3.81,2024-10-21 18:00:00,Economy,129,505.92196882791006,2024,10,21,18,0,0,57.714285714285715,425.03035132502526,64.0,144.60138253530263
60,15,Suburban,Regular,95,4.84,2024-10-21 14:00:00,Economy,180,726.3339146351499,2024,10,21,14,0,0,55.0,435.9695023484362,30.0,505.92196882791006
75,51,Rural,Regular,17,4.83,2024-10-21 14:00:00,Premium,79,283.4132787585248,2024,10,21,14,0,0,60.285714285714285,419.7208341586276,60.0,726.3339146351499
25,15,Suburban,Regular,88,4.68,2024-10-21 14:00:00,Premium,31,148.18648820169864,2024,10,21,14,0,0,52.0,417.6243163328779,75.0,283.4132787585248
46,31,Suburban,Gold,67,3.53,2024-10-21 09:00:00,Economy,61,158.59209307103367,2024,10,21,9,0,0,50.142857142857146,402.29642421097543,25.0,148.18648820169864
48,11,Urban,Regular,86,3.55,2024-10-21 21:00:00,Economy,15,57.89462608061131,2024,10,21,21,0,0,49.714285714285715,379.585341081099,46.0,158.59209307103367
51,6,Rural,Gold,64,4.57,2024-10-21 09:00:00,Economy,34,142.5577269374603,2024,10,21,9,0,0,47.857142857142854,380.04589618296643,48.0,57.89462608061131
68,23,Suburban,Gold,96,4.77,2024-10-21 09:00:00,Economy,105,359.128113102171,2024,10,21,9,0,0,53.285714285714285,372.53377561998644,51.0,142.5577269374603
89,8,Suburban,Silver,18,3.83,2024-10-21 09:00:00,Economy,121,407.5520587692045,2024,10,21,9,0,0,57.42857142857143,375.1750448398556,68.0,359.128113102171
84,55,Suburban,Regular,1,4.47,2024-10-21 14:00:00,Economy,146,487.3991192361553,2024,10,21,14,0,0,58.714285714285715,382.2656696329299,89.0,407.5520587692045
50,8,Rural,Regular,25,3.8,2024-10-21 18:00:00,Premium,13,89.61312852216915,2024,10,21,18,0,0,62.285714285714285,381.6446724655776,84.0,487.3991192361553
99,40,Urban,Gold,26,4.83,2024-10-21 18:00:00,Premium,151,510.6580782397596,2024,10,21,18,0,0,69.85714285714286,392.607243753557,50.0,89.61312852216915
21,9,Urban,Gold,91,4.82,2024-10-21 09:00:00,Economy,47,171.6271185714875,2024,10,21,9,0,0,66.0,384.81754922205425,99.0,510.6580782397596
53,19,Suburban,Silver,54,3.84,2024-10-21 18:00:00,Economy,132,520.5653406452625,2024,10,21,18,0,0,66.28571428571429,376.3100044051953,21.0,171.6271185714875
60,16,Urban,Gold,68,4.23,2024-10-21 21:00:00,Economy,108,458.096326804516,2024,10,21,21,0,0,65.14285714285714,381.9422259337199,53.0,520.5653406452625
32,22,Suburban,Silver,9,4.68,2024-10-21 21:00:00,Premium,135,530.1491563778454,2024,10,21,21,0,0,57.0,377.142769558461,60.0,458.096326804516
51,25,Rural,Regular,21,4.43,2024-10-21 18:00:00,Premium,38,200.2582591219043,2024,10,21,18,0,0,52.285714285714285,367.8473797500745,32.0,530.1491563778454
22,5,Urban,Regular,75,4.39,2024-10-21 21:00:00,Premium,19,128.0167601925525,2024,10,21,21,0,0,48.285714285714285,349.5665906761087,51.0,200.2582591219043
21,7,Rural,Regular,6,4.96,2024-10-21 14:00:00,Premium,180,836.1164185613576,2024,10,21,14,0,0,37.142857142857146,375.62215335527765,22.0,128.0167601925525
55,21,Rural,Silver,49,4.59,2024-10-21 09:00:00,Economy,111,471.0890518884983,2024,10,21,9,0,0,42.0,382.4004411848536,21.0,836.1164185613576
42,31,Rural,Gold,32,4.75,2024-10-21 21:00:00,Economy,12,50.6401755820817,2024,10,21,21,0,0,40.42857142857143,369.2389720838937,55.0,471.0890518884983
86,26,Rural,Silver,31,3.69,2024-10-21 14:00:00,Economy,85,263.1611767019543,2024,10,21,14,0,0,44.142857142857146,371.00245265156076,42.0,50.6401755820817
48,18,Rural,Silver,60,4.47,2024-10-21 14:00:00,Premium,124,524.1655595085831,2024,10,21,14,0,0,46.42857142857143,368.3464445526632,86.0,263.1611767019543
82,65,Urban,Gold,43,4.8,2024-10-21 21:00:00,Premium,112,330.2265438250878,2024,10,21,21,0,0,50.857142857142854,363.8542765893159,48.0,524.1655595085831
63,48,Rural,Regular,88,4.09,2024-10-21 09:00:00,Economy,70,212.7407519371268,2024,10,21,9,0,0,56.714285714285715,353.78109001544493,82.0,330.2265438250878
44,24,Urban,Regular,83,3.61,2024-10-21 21:00:00,Economy,13,48.92895253547415,2024,10,21,21,0,0,60.0,340.3940966620519,63.0,212.7407519371268
39,18,Suburban,Gold,78,4.21,2024-10-21 14:00:00,Economy,165,734.3951190125542,2024,10,21,14,0,0,57.714285714285715,340.16245420871377,44.0,48.92895253547415
23,7,Rural,Gold,98,4.35,2024-10-21 09:00:00,Economy,76,281.33950234360725,2024,10,21,9,0,0,55.0,328.4860610526482,39.0,734.3951190125542
31,7,Rural,Silver,27,4.73,2024-10-21 09:00:00,Premium,141,476.28985780068655,2024,10,21,9,0,0,47.142857142857146,341.9886016109243,23.0,281.33950234360725
44,7,Rural,Regular,55,3.66,2024-10-21 21:00:00,Premium,103,490.3421583214189,2024,10,21,21,0,0,46.57142857142857,353.5132941371283,31.0,476.28985780068655
23,5,Urban,Gold,92,3.71,2024-10-21 21:00:00,Economy,105,363.4447759027239,2024,10,21,21,0,0,38.142857142857146,348.7640543729554,44.0,490.3421583214189
63,46,Urban,Silver,36,4.59,2024-10-21 09:00:00,Economy,18,49.83993575677632,2024,10,21,9,0,0,38.142857142857146,326.21425507700957,23.0,363.4447759027239
25,15,Urban,Gold,15,4.18,2024-10-21 09:00:00,Premium,176,516.8295590439432,2024,10,21,9,0,0,35.42857142857143,333.9947977531902,63.0,49.83993575677632
27,11,Rural,Regular,1,4.34,2024-10-21 21:00:00,Economy,99,262.6864663772181,2024,10,21,21,0,0,33.714285714285715,337.81146369237416,25.0,516.8295590439432
57,28,Urban,Gold,27,4.58,2024-10-21 14:00:00,Economy,107,423.5098573724167,2024,10,21,14,0,0,38.57142857142857,346.64205583575364,27.0,262.6864663772181
83,26,Suburban,Gold,77,3.62,2024-10-21 21:00:00,Premium,74,373.975635759196,2024,10,21,21,0,0,46.0,357.17808949170643,57.0,423.5098573724167
80,5,Suburban,Regular,53,3.67,2024-10-21 18:00:00,Premium,48,184.24294467848267,2024,10,21,18,0,0,51.142857142857146,358.5675967497406,83.0,373.975635759196
50,40,Rural,Silver,61,4.7,2024-10-21 18:00:00,Premium,73,319.11098294212263,2024,10,21,18,0,0,55.0,357.23369241107224,80.0,184.24294467848267
84,8,Rural,Gold,21,4.63,2024-10-21 21:00:00,Economy,172,549.2008068168793,2024,10,21,21,0,0,58.0,361.95531734599473,50.0,319.11098294212263
90,54,Rural,Regular,1,3.59,2024-10-21 14:00:00,Premium,87,427.8571629452071,2024,10,21,14,0,0,67.28571428571429,359.9705854696298,84.0,549.2008068168793
28,9,Urban,Silver,68,4.82,2024-10-21 18:00:00,Premium,43,164.316390505398,2024,10,21,18,0,0,67.42857142857143,362.46069420240406,90.0,427.8571629452071
97,64,Rural,Silver,62,3.52,2024-10-21 09:00:00,Premium,152,638.1340201838489,2024,10,21,9,0,0,73.14285714285714,366.709892267207,28.0,164.316390505398
99,22,Suburban,Silver,7,4.4,2024-10-21 09:00:00,Economy,39,131.44358716419623,2024,10,21,9,0,0,75.42857142857143,365.3704412202973,97.0,638.1340201838489
96,53,Rural,Regular,58,4.28,2024-10-21 14:00:00,Economy,21,55.6373707994896,2024,10,21,14,0,0,77.71428571428571,349.8728422254382,99.0,131.44358716419623
88,69,Rural,Gold,89,3.6,2024-10-21 18:00:00,Premium,107,467.92749485577286,2024,10,21,18,0,0,83.14285714285714,350.2005478271468,96.0,55.6373707994896
53,17,Rural,Silver,78,4.03,2024-10-21 14:00:00,Premium,26,120.24719290813758,2024,10,21,14,0,0,78.71428571428571,336.5371490448232,88.0,467.92749485577286
28,14,Rural,Silver,77,3.58,2024-10-21 14:00:00,Economy,98,374.65518279544045,2024,10,21,14,0,0,69.85714285714286,342.3503798339411,53.0,120.24719290813758
59,21,Rural,Regular,97,3.6,2024-10-21 14:00:00,Premium,67,269.44414015954374,2024,10,21,14,0,0,74.28571428571429,347.06462583284076,28.0,374.65518279544045
50,27,Suburban,Gold,100,4.22,2024-10-21 09:00:00,Premium,173,685.6696935694298,2024,10,21,9,0,0,67.57142857142857,342.04973499977655,59.0,269.44414015954374
89,8,Urban,Gold,40,3.59,2024-10-21 09:00:00,Premium,151,528.0024896243917,2024,10,21,9,0,0,66.14285714285714,343.946849590973,50.0,685.6696935694298
83,34,Urban,Silver,96,4.71,2024-10-21 18:00:00,Premium,176,812.0729938599545,2024,10,21,18,0,0,64.28571428571429,369.32794353356877,89.0,528.0024896243917
73,14,Urban,Gold,28,4.31,2024-10-21 18:00:00,Economy,29,118.97305838669006,2024,10,21,18,0,0,62.142857142857146,364.52167292305995,83.0,812.0729938599545
76,35,Suburban,Regular,8,4.89,2024-10-21 14:00:00,Premium,138,406.5899107855241,2024,10,21,14,0,0,65.42857142857143,360.60248463229135,73.0,118.97305838669006
56,35,Rural,Silver,33,3.97,2024-10-21 09:00:00,Economy,47,134.77582951421903,2024,10,21,9,0,0,69.42857142857143,354.087460821929,76.0,406.5899107855241
40,20,Rural,Regular,11,4.4,2024-10-21 14:00:00,Economy,83,343.79851998722387,2024,10,21,14,0,0,66.71428571428571,358.4560530902656,56.0,134.77582951421903
27,6,Urban,Silver,92,3.73,2024-10-21 21:00:00,Premium,125,460.2837624776103,2024,10,21,21,0,0,63.42857142857143,372.16788008833674,40.0,343.79851998722387
32,7,Urban,Regular,79,4.05,2024-10-21 09:00:00,Economy,83,306.390461217286,2024,10,21,9,0,0,55.285714285714285,357.90105816182785,27.0,460.2837624776103
48,24,Urban,Silver,35,4.2,2024-10-21 21:00:00,Premium,51,251.4211394087152,2024,10,21,21,0,0,50.285714285714285,356.90377939733145,32.0,306.390461217286
71,41,Urban,Gold,31,3.81,2024-10-21 14:00:00,Premium,140,614.63671317069,2024,10,21,14,0,0,50.0,361.51534124299826,48.0,251.4211394087152
53,6,Rural,Silver,74,4.12,2024-10-21 21:00:00,Economy,76,231.1651667910225,2024,10,21,21,0,0,46.714285714285715,352.87610819198494,71.0,614.63671317069
87,44,Rural,Silver,61,3.87,2024-10-21 18:00:00,Premium,16,117.76366453355408,2024,10,21,18,0,0,51.142857142857146,344.6867378130127,53.0,231.1651667910225
36,16,Urban,Regular,82,4.62,2024-10-21 14:00:00,Premium,72,253.4912438007839,2024,10,21,14,0,0,50.57142857142857,351.47511474781294,87.0,117.76366453355408
39,20,Rural,Gold,71,4.11,2024-10-21 09:00:00,Economy,111,404.5983991889042,2024,10,21,9,0,0,52.285714285714285,347.73407608597824,36.0,253.4912438007839
91,81,Rural,Gold,15,4.68,2024-10-21 18:00:00,Premium,20,135.1772701347079,2024,10,21,18,0,0,60.714285714285715,343.4837695445613,39.0,404.5983991889042
31,18,Urban,Regular,46,4.86,2024-10-21 21:00:00,Economy,128,360.8585507409454,2024,10,21,21,0,0,58.285714285714285,341.39539265684556,91.0,135.1772701347079
94,67,Suburban,Silver,34,4.64,2024-10-21 21:00:00,Premium,64,231.3263184773236,2024,10,21,21,0,0,61.57142857142857,336.6404154141165,31.0,360.8585507409454
83,18,Urban,Gold,12,4.98,2024-10-21 09:00:00,Economy,81,286.409294385432,2024,10,21,9,0,0,65.85714285714286,340.04596040434814,94.0,231.3263184773236
34,9,Urban,Silver,65,4.69,2024-10-21 14:00:00,Premium,107,508.7118174567975,2024,10,21,14,0,0,58.285714285714285,346.365988221504,83.0,286.409294385432
32,6,Rural,Gold,75,4.47,2024-10-21 09:00:00,Premium,154,721.7212691270341,2024,10,21,9,0,0,57.714285714285715,352.1166702985091,34.0,508.7118174567975
22,7,Urban,Gold,15,3.53,2024-10-21 18:00:00,Premium,180,552.2693747461685,2024,10,21,18,0,0,55.285714285714285,356.2637440252078,32.0,721.7212691270341
49,20,Rural,Silver,52,4.74,2024-10-21 14:00:00,Premium,162,510.62689141008207,2024,10,21,14,0,0,49.285714285714285,367.80742738869736,22.0,552.2693747461685
61,38,Urban,Silver,95,3.5,2024-10-21 21:00:00,Economy,164,415.9794524398186,2024,10,21,21,0,0,53.57142857142857,360.402275130563,49.0,510.62689141008207
21,9,Urban,Gold,48,4.4,2024-10-21 14:00:00,Premium,152,660.0597080304599,2024,10,21,14,0,0,43.142857142857146,378.0228124927718,61.0,415.9794524398186
40,18,Urban,Silver,16,4.59,2024-10-21 14:00:00,Premium,157,644.0445755475266,2024,10,21,14,0,0,37.0,397.636385984373,21.0,660.0597080304599
22,6,Urban,Silver,82,4.3,2024-10-21 09:00:00,Premium,172,710.884313751738,2024,10,21,9,0,0,35.285714285714285,405.7349466142385,40.0,644.0445755475266
34,11,Suburban,Gold,66,4.59,2024-10-21 09:00:00,Economy,134,478.20015364109577,2024,10,21,9,0,0,35.57142857142857,417.66671197200384,22.0,710.884313751738
56,31,Rural,Silver,9,4.79,2024-10-21 14:00:00,Premium,167,744.4180991800615,2024,10,21,14,0,0,40.42857142857143,429.9921425181578,34.0,478.20015364109577
93,36,Urban,Gold,60,4.63,2024-10-21 14:00:00,Economy,111,478.7697584495512,2024,10,21,14,0,0,46.714285714285715,436.96966312782473,56.0,744.4180991800615
38,9,Suburban,Gold,57,4.26,2024-10-21 09:00:00,Premium,16,104.0560727191975,2024,10,21,9,0,0,43.42857142857143,417.582542432817,93.0,478.7697584495512
76,26,Suburban,Silver,74,4.18,2024-10-21 18:00:00,Premium,159,486.1839276370279,2024,10,21,18,0,0,51.285714285714285,416.1885903665716,38.0,104.0560727191975
47,24,Suburban,Silver,11,3.62,2024-10-21 21:00:00,Premium,148,657.0936874279021,2024,10,21,21,0,0,52.285714285714285,411.0226134855031,76.0,486.1839276370279
64,10,Urban,Silver,62,4.98,2024-10-21 18:00:00,Economy,38,96.3007413779792,2024,10,21,18,0,0,58.285714285714285,410.26686958521276,47.0,657.0936874279021
56,10,Rural,Gold,28,3.8,2024-10-21 14:00:00,Economy,144,609.9082747031204,2024,10,21,14,0,0,61.42857142857143,417.04414838246595,64.0,96.3007413779792
44,25,Rural,Silver,32,4.43,2024-10-21 21:00:00,Premium,154,502.1012063441772,2024,10,21,21,0,0,59.714285714285715,429.2883276101312,56.0,609.9082747031204
34,6,Rural,Regular,11,3.75,2024-10-21 09:00:00,Economy,179,465.719058488387,2024,10,21,9,0,0,51.285714285714285,433.35234556016997,44.0,502.1012063441772
45,18,Suburban,Silver,70,3.84,2024-10-21 21:00:00,Economy,122,308.43591786214927,2024,10,21,21,0,0,52.285714285714285,428.2907507396547,34.0,465.719058488387
31,7,Rural,Regular,22,4.88,2024-10-21 14:00:00,Premium,172,806.0212701919081,2024,10,21,14,0,0,45.857142857142854,444.94511103880876,45.0,308.43591786214927
95,28,Rural,Regular,34,4.48,2024-10-21 18:00:00,Economy,163,576.9675719994219,2024,10,21,18,0,0,52.714285714285715,455.7966587918323,31.0,806.0212701919081
82,59,Rural,Regular,39,3.5,2024-10-21 21:00:00,Premium,67,284.2944207006542,2024,10,21,21,0,0,55.285714285714285,444.7852490428311,95.0,576.9675719994219
95,38,Urban,Silver,39,3.71,2024-10-21 14:00:00,Premium,97,478.3662772118347,2024,10,21,14,0,0,60.857142857142854,453.0252860568582,82.0,284.2944207006542
27,12,Suburban,Silver,1,4.93,2024-10-21 18:00:00,Economy,41,119.4823999754907,2024,10,21,18,0,0,58.42857142857143,453.082577238256,95.0,478.3662772118347
94,23,Suburban,Regular,71,4.15,2024-10-21 21:00:00,Premium,154,532.5097779421501,2024,10,21,21,0,0,67.0,462.3831950429683,27.0,119.4823999754907
66,15,Urban,Silver,88,4.21,2024-10-21 18:00:00,Premium,65,291.9008795114952,2024,10,21,18,0,0,70.0,458.6266110537213,94.0,532.5097779421501
40,6,Rural,Gold,37,4.75,2024-10-21 14:00:00,Premium,148,707.8553931548287,2024,10,21,14,0,0,71.28571428571429,477.7158818210586,66.0,291.9008795114952
56,27,Suburban,Silver,62,4.74,2024-10-21 18:00:00,Premium,129,435.7154538108565,2024,10,21,18,0,0,65.71428571428571,480.211111923389,40.0,707.8553931548287
54,6,Suburban,Gold,48,4.26,2024-10-21 09:00:00,Economy,154,504.0841142440527,2024,10,21,9,0,0,61.714285714285715,489.3030384489466,56.0,435.7154538108565
46,15,Suburban,Silver,96,4.69,2024-10-21 09:00:00,Premium,116,497.3770093020007,2024,10,21,9,0,0,54.714285714285715,496.3352956128322,54.0,504.0841142440527
65,16,Suburban,Silver,82,3.62,2024-10-21 18:00:00,Premium,146,460.8002858653508,2024,10,21,18,0,0,60.142857142857146,494.73824455978405,46.0,497.3770093020007
96,48,Urban,Gold,11,4.19,2024-10-21 21:00:00,Economy,79,272.4960775620536,2024,10,21,21,0,0,60.42857142857143,479.76407150761804,65.0,460.8002858653508
47,9,Suburban,Gold,88,4.06,2024-10-21 21:00:00,Economy,93,246.9535423209308,2024,10,21,21,0,0,57.714285714285715,469.58687709344343,96.0,272.4960775620536
20,7,Urban,Silver,55,4.43,2024-10-21 21:00:00,Economy,153,482.7422075016093,2024,10,21,21,0,0,54.857142857142854,468.6573876298277,47.0,246.9535423209308
94,57,Suburban,Regular,13,4.04,2024-10-21 14:00:00,Economy,60,205.495759583372,2024,10,21,14,0,0,60.285714285714285,461.6412645346128,20.0,482.7422075016093
52,30,Suburban,Silver,25,3.67,2024-10-21 21:00:00,Economy,142,531.6062153403296,2024,10,21,21,0,0,60.0,457.35948144494176,94.0,205.495759583372
71,6,Suburban,Gold,48,4.05,2024-10-21 14:00:00,Economy,157,550.9983736824666,2024,10,21,14,0,0,63.57142857142857,454.25794138277314,52.0,531.6062153403296
46,8,Rural,Gold,39,3.97,2024-10-21 18:00:00,Premium,123,396.9586997774456,2024,10,21,18,0,0,60.857142857142854,443.79375425029673,71.0,550.9983736824666
53,40,Urban,Regular,13,3.79,2024-10-21 21:00:00,Economy,118,318.2115758092651,2024,10,21,21,0,0,54.714285714285715,438.46080165590234,46.0,396.9586997774456
26,11,Urban,Regular,97,3.64,2024-10-21 09:00:00,Economy,141,427.0550612068028,2024,10,21,9,0,0,51.714285714285715,427.8820337234604,53.0,318.2115758092651
100,46,Suburban,Gold,74,3.74,2024-10-21 14:00:00,Economy,171,448.31285347772814,2024,10,21,14,0,0,63.142857142857146,426.86680355773296,26.0,427.0550612068028
74,38,Urban,Regular,95,5.0,2024-10-21 18:00:00,Economy,167,455.4083398759809,2024,10,21,18,0,0,60.285714285714285,438.57854579629236,100.0,448.31285347772814
53,5,Rural,Gold,100,4.46,2024-10-21 21:00:00,Premium,33,179.17081970350634,2024,10,21,21,0,0,60.42857142857143,428.3447755318417,74.0,455.4083398759809
75,63,Urban,Gold,24,4.18,2024-10-21 14:00:00,Economy,29,104.18588264010208,2024,10,21,14,0,0,61.0,409.91451537224833,53.0,179.17081970350634
44,9,Suburban,Regular,54,4.2,2024-10-21 09:00:00,Premium,13,91.67748868757226,2024,10,21,9,0,0,60.714285714285715,409.7604069492347,75.0,104.18588264010208
76,60,Suburban,Regular,81,3.6,2024-10-21 18:00:00,Premium,72,264.08573637935564,2024,10,21,18,0,0,64.0,398.23298900510935,44.0,91.67748868757226
88,18,Suburban,Silver,80,4.83,2024-10-21 18:00:00,Economy,109,424.65693227127065,2024,10,21,18,0,0,72.85714285714286,395.6515132026791,76.0,264.08573637935564
54,35,Rural,Gold,95,4.98,2024-10-21 18:00:00,Premium,61,218.9504185416184,2024,10,21,18,0,0,66.28571428571429,387.4258918711201,88.0,424.65693227127065
49,30,Urban,Regular,7,3.97,2024-10-21 14:00:00,Premium,77,248.1703336422785,2024,10,21,14,0,0,62.714285714285715,385.4170390637911,54.0,218.9504185416184
25,8,Urban,Silver,11,4.0,2024-10-21 14:00:00,Economy,109,422.4367392307234,2024,10,21,14,0,0,58.714285714285715,372.6308880317516,49.0,248.1703336422785
36,18,Suburban,Gold,15,4.21,2024-10-21 14:00:00,Economy,86,280.5240756909656,2024,10,21,14,0,0,53.142857142857146,362.74943815480304,25.0,422.4367392307234
42,25,Suburban,Silver,44,4.99,2024-10-21 09:00:00,Premium,122,565.9834811108678,2024,10,21,9,0,0,52.857142857142854,372.1390735018102,36.0,280.5240756909656
29,14,Rural,Gold,2,4.69,2024-10-21 21:00:00,Premium,180,828.2131345744126,2024,10,21,21,0,0,46.142857142857146,383.8006354138961,42.0,565.9834811108678
52,16,Urban,Silver,63,4.13,2024-10-21 09:00:00,Economy,49,132.84680584297232,2024,10,21,9,0,0,41.0,384.2461156094788,29.0,828.2131345744126
37,6,Rural,Gold,59,4.73,2024-10-21 18:00:00,Economy,20,86.17345483820148,2024,10,21,18,0,0,38.57142857142857,369.36823817268055,52.0,132.84680584297232
91,17,Rural,Gold,21,4.84,2024-10-21 14:00:00,Premium,149,545.3868063047398,2024,10,21,14,0,0,44.57142857142857,377.8177690657887,37.0,86.17345483820148
29,8,Rural,Silver,79,4.26,2024-10-21 09:00:00,Premium,133,531.0619846358322,2024,10,21,9,0,0,45.142857142857146,371.9246554484888,91.0,545.3868063047398
62,45,Rural,Regular,87,4.74,2024-10-21 14:00:00,Premium,20,108.6023564641184,2024,10,21,14,0,0,48.857142857142854,361.02088553693085,29.0,531.0619846358322
69,7,Urban,Regular,51,4.56,2024-10-21 14:00:00,Premium,103,462.66304412150464,2024,10,21,14,0,0,52.714285714285715,359.64018319951265,62.0,108.6023564641184
32,14,Suburban,Silver,80,3.56,2024-10-21 14:00:00,Premium,80,254.9510771161675,2024,10,21,14,0,0,53.142857142857146,351.5593187933182,69.0,462.66304412150464
78,31,Urban,Gold,6,3.78,2024-10-21 18:00:00,Premium,64,271.0126649576171,2024,10,21,18,0,0,56.857142857142854,345.2330647630604,32.0,254.9510771161675
53,10,Rural,Silver,10,3.58,2024-10-21 18:00:00,Economy,168,424.48842846396354,2024,10,21,18,0,0,59.142857142857146,350.2994764597907,78.0,271.0126649576171
60,50,Suburban,Silver,54,4.57,2024-10-21 14:00:00,Premium,38,151.77728650517233,2024,10,21,14,0,0,54.714285714285715,347.1269345992654,53.0,424.48842846396354
97,58,Urban,Gold,1,4.11,2024-10-21 09:00:00,Premium,83,383.0749064097095,2024,10,21,9,0,0,64.42857142857143,343.8046912295354,60.0,151.77728650517233
87,77,Urban,Gold,12,3.56,2024-10-21 21:00:00,Premium,11,97.78450586126137,2024,10,21,21,0,0,68.0,340.2143161054651,97.0,383.0749064097095
74,20,Rural,Silver,68,4.36,2024-10-21 21:00:00,Economy,32,119.59407325541466,2024,10,21,21,0,0,68.71428571428571,326.4805780359679,87.0,97.78450586126137
90,58,Urban,Gold,1,4.7,2024-10-21 14:00:00,Premium,21,126.57277068445282,2024,10,21,14,0,0,77.0,312.33305793603415,74.0,119.59407325541466
